run_id	file_id	model_name	result	start_time	end_time	file
2020-11-18T00:22:43.134Z	93	Inception_louis_direct	Amur Tiger	2020-11-18T00:30:57.445Z	2020-11-18T00:30:58.111Z	Louis_Data/Test/Amur Tiger/M 565/Amur-565.JPG
2020-11-18T00:22:43.134Z	93	nasnet_louis_direct	African elephant	2020-11-18T00:30:58.115Z	2020-11-18T00:31:02.030Z	Louis_Data/Test/Amur Tiger/M 565/Amur-565.JPG
2020-11-18T00:22:43.134Z	94	exception_louis_direct	Amur Tiger	2020-11-18T00:31:02.063Z	2020-11-18T00:31:02.585Z	Louis_Data/Test/Amur Tiger/M 237/amur-237.JPG
2020-11-18T00:22:43.134Z	94	Inception_louis_direct	Amur Tiger	2020-11-18T00:31:02.589Z	2020-11-18T00:31:03.235Z	Louis_Data/Test/Amur Tiger/M 237/amur-237.JPG
2020-11-18T00:22:43.134Z	94	nasnet_louis_direct	African elephant	2020-11-18T00:31:03.239Z	2020-11-18T00:31:07.198Z	Louis_Data/Test/Amur Tiger/M 237/amur-237.JPG
2020-11-18T00:22:43.134Z	95	exception_louis_direct	Amur Tiger	2020-11-18T00:31:07.221Z	2020-11-18T00:31:07.762Z	Louis_Data/Test/Amur Tiger/F QY/IMG_8543.JPG
2020-11-18T00:22:43.134Z	95	Inception_louis_direct	Amur Tiger	2020-11-18T00:31:07.766Z	2020-11-18T00:31:08.411Z	Louis_Data/Test/Amur Tiger/F QY/IMG_8543.JPG
2020-11-18T00:22:43.134Z	95	nasnet_louis_direct	African elephant	2020-11-18T00:31:08.415Z	2020-11-18T00:31:12.363Z	Louis_Data/Test/Amur Tiger/F QY/IMG_8543.JPG
2020-11-18T00:22:43.134Z	96	exception_louis_direct	Amur Tiger	2020-11-18T00:31:12.379Z	2020-11-18T00:31:12.924Z	Louis_Data/Test/Amur Tiger/M 541/IMG_0969.JPG
2020-11-18T00:22:43.134Z	96	Inception_louis_direct	Amur Tiger	2020-11-18T00:31:12.928Z	2020-11-18T00:31:13.576Z	Louis_Data/Test/Amur Tiger/M 541/IMG_0969.JPG
2020-11-18T00:22:43.134Z	96	nasnet_louis_direct	African elephant	2020-11-18T00:31:13.581Z	2020-11-18T00:31:17.431Z	Louis_Data/Test/Amur Tiger/M 541/IMG_0969.JPG
2020-11-18T00:22:43.134Z	97	exception_louis_direct	Amur Tiger	2020-11-18T00:31:17.502Z	2020-11-18T00:31:18.016Z	Louis_Data/Test/Amur Tiger/F 440/Amur-440-2.JPG
2020-11-18T00:22:43.134Z	97	Inception_louis_direct	Amur Tiger	2020-11-18T00:31:18.021Z	2020-11-18T00:31:18.672Z	Louis_Data/Test/Amur Tiger/F 440/Amur-440-2.JPG
2020-11-18T00:22:43.134Z	97	nasnet_louis_direct	African elephant	2020-11-18T00:31:18.677Z	2020-11-18T00:31:22.929Z	Louis_Data/Test/Amur Tiger/F 440/Amur-440-2.JPG
2020-11-18T00:22:43.134Z	98	exception_louis_direct	Amur Tiger	2020-11-18T00:31:22.965Z	2020-11-18T00:31:23.542Z	Louis_Data/Test/Amur Tiger/F 440/Amur-440-1.JPG
2020-11-18T00:22:43.134Z	98	Inception_louis_direct	Amur Tiger	2020-11-18T00:31:23.548Z	2020-11-18T00:31:24.208Z	Louis_Data/Test/Amur Tiger/F 440/Amur-440-1.JPG
2020-11-18T00:22:43.134Z	98	nasnet_louis_direct	African elephant	2020-11-18T00:31:24.213Z	2020-11-18T00:31:28.323Z	Louis_Data/Test/Amur Tiger/F 440/Amur-440-1.JPG
2020-11-18T00:22:43.134Z	99	exception_louis_direct	Amur Tiger	2020-11-18T00:31:28.367Z	2020-11-18T00:31:28.903Z	Louis_Data/Test/Amur Tiger/F 216/IMG_1084.JPG
2020-11-18T00:22:43.134Z	99	Inception_louis_direct	Amur Tiger	2020-11-18T00:31:28.908Z	2020-11-18T00:31:29.572Z	Louis_Data/Test/Amur Tiger/F 216/IMG_1084.JPG
2020-11-18T00:22:43.134Z	99	nasnet_louis_direct	African elephant	2020-11-18T00:31:29.576Z	2020-11-18T00:31:33.669Z	Louis_Data/Test/Amur Tiger/F 216/IMG_1084.JPG
2020-11-18T00:22:43.134Z	100	exception_louis_direct	Amur Tiger	2020-11-18T00:31:33.711Z	2020-11-18T00:31:34.230Z	Louis_Data/Test/Amur Tiger/F 1020/Amur-1020-1.JPG
2020-11-18T00:22:43.134Z	100	Inception_louis_direct	Amur Tiger	2020-11-18T00:31:34.234Z	2020-11-18T00:31:34.907Z	Louis_Data/Test/Amur Tiger/F 1020/Amur-1020-1.JPG
2020-11-18T00:22:43.134Z	100	nasnet_louis_direct	African elephant	2020-11-18T00:31:34.911Z	2020-11-18T00:31:38.966Z	Louis_Data/Test/Amur Tiger/F 1020/Amur-1020-1.JPG
2020-11-18T00:22:43.134Z	101	exception_louis_direct	Amur Tiger	2020-11-18T00:31:39.008Z	2020-11-18T00:31:39.543Z	Louis_Data/Test/Amur Tiger/F 1020/Amur-1020-2.JPG
2020-11-18T00:22:43.134Z	101	Inception_louis_direct	Amur Tiger	2020-11-18T00:31:39.548Z	2020-11-18T00:31:40.203Z	Louis_Data/Test/Amur Tiger/F 1020/Amur-1020-2.JPG
2020-11-18T00:22:43.134Z	101	nasnet_louis_direct	African elephant	2020-11-18T00:31:40.208Z	2020-11-18T00:31:44.175Z	Louis_Data/Test/Amur Tiger/F 1020/Amur-1020-2.JPG
2020-11-18T00:22:43.134Z	102	exception_louis_direct	Amur Tiger	2020-11-18T00:31:44.218Z	2020-11-18T00:31:44.749Z	Louis_Data/Test/Amur Tiger/M 261/Amur-261-1.JPG
2020-11-18T00:22:43.134Z	102	Inception_louis_direct	Amur Tiger	2020-11-18T00:31:44.753Z	2020-11-18T00:31:45.481Z	Louis_Data/Test/Amur Tiger/M 261/Amur-261-1.JPG
2020-11-18T00:22:43.134Z	102	nasnet_louis_direct	African elephant	2020-11-18T00:31:45.486Z	2020-11-18T00:31:49.510Z	Louis_Data/Test/Amur Tiger/M 261/Amur-261-1.JPG
2020-11-18T00:22:43.134Z	103	exception_louis_direct	Amur Tiger	2020-11-18T00:31:49.539Z	2020-11-18T00:31:50.090Z	Louis_Data/Test/Amur Tiger/M 261/Amur-262-2.JPG
2020-11-18T00:22:43.134Z	103	Inception_louis_direct	Amur Tiger	2020-11-18T00:31:50.095Z	2020-11-18T00:31:51.011Z	Louis_Data/Test/Amur Tiger/M 261/Amur-262-2.JPG
2020-11-18T00:22:43.134Z	103	nasnet_louis_direct	African elephant	2020-11-18T00:31:51.047Z	2020-11-18T00:31:55.052Z	Louis_Data/Test/Amur Tiger/M 261/Amur-262-2.JPG
2020-11-18T00:22:43.134Z	104	exception_louis_direct	Amur Tiger	2020-11-18T00:31:55.091Z	2020-11-18T00:31:55.635Z	Louis_Data/Test/Amur Tiger/F 312/IMG_8703.JPG
2020-11-18T00:22:43.134Z	104	Inception_louis_direct	Amur Tiger	2020-11-18T00:31:55.639Z	2020-11-18T00:31:56.296Z	Louis_Data/Test/Amur Tiger/F 312/IMG_8703.JPG
2020-11-18T00:22:43.134Z	104	nasnet_louis_direct	African elephant	2020-11-18T00:31:56.300Z	2020-11-18T00:32:00.338Z	Louis_Data/Test/Amur Tiger/F 312/IMG_8703.JPG
2020-11-18T00:22:43.134Z	105	exception_louis_direct	Amur Tiger	2020-11-18T00:32:00.462Z	2020-11-18T00:32:00.982Z	Louis_Data/Test/Amur Tiger/F 312/IMG_9499.JPG
2020-11-18T00:22:43.134Z	105	Inception_louis_direct	Amur Tiger	2020-11-18T00:32:00.987Z	2020-11-18T00:32:01.632Z	Louis_Data/Test/Amur Tiger/F 312/IMG_9499.JPG
2020-11-18T00:22:43.134Z	105	nasnet_louis_direct	African elephant	2020-11-18T00:32:01.636Z	2020-11-18T00:32:05.646Z	Louis_Data/Test/Amur Tiger/F 312/IMG_9499.JPG
2020-11-18T00:22:43.134Z	106	exception_louis_direct	Amur Tiger	2020-11-18T00:32:05.720Z	2020-11-18T00:32:06.233Z	Louis_Data/Test/Amur Tiger/U HYS/IMG_8235.JPG
2020-11-18T00:22:43.134Z	106	Inception_louis_direct	Amur Tiger	2020-11-18T00:32:06.238Z	2020-11-18T00:32:06.905Z	Louis_Data/Test/Amur Tiger/U HYS/IMG_8235.JPG
2020-11-18T00:22:43.134Z	106	nasnet_louis_direct	African elephant	2020-11-18T00:32:06.909Z	2020-11-18T00:32:10.881Z	Louis_Data/Test/Amur Tiger/U HYS/IMG_8235.JPG
2020-11-18T00:22:43.134Z	107	exception_louis_direct	Otter	2020-11-18T00:32:10.935Z	2020-11-18T00:32:11.460Z	Louis_Data/Test/Otter/M Otto/LF/Otto_Left_Front_Male_Straubing (3).JPG
2020-11-18T00:22:43.134Z	107	Inception_louis_direct	Otter	2020-11-18T00:32:11.465Z	2020-11-18T00:32:12.116Z	Louis_Data/Test/Otter/M Otto/LF/Otto_Left_Front_Male_Straubing (3).JPG
2020-11-18T00:22:43.134Z	107	nasnet_louis_direct	African lion	2020-11-18T00:32:12.121Z	2020-11-18T00:32:16.068Z	Louis_Data/Test/Otter/M Otto/LF/Otto_Left_Front_Male_Straubing (3).JPG
2020-11-18T00:22:43.134Z	108	exception_louis_direct	Otter	2020-11-18T00:32:16.127Z	2020-11-18T00:32:16.678Z	Louis_Data/Test/Otter/M Otto/LF/Otto_Left_Front_Male_Straubing (1).JPG
2020-11-18T00:22:43.134Z	108	Inception_louis_direct	Otter	2020-11-18T00:32:16.683Z	2020-11-18T00:32:17.358Z	Louis_Data/Test/Otter/M Otto/LF/Otto_Left_Front_Male_Straubing (1).JPG
2020-11-18T00:22:43.134Z	108	nasnet_louis_direct	African lion	2020-11-18T00:32:17.362Z	2020-11-18T00:32:21.366Z	Louis_Data/Test/Otter/M Otto/LF/Otto_Left_Front_Male_Straubing (1).JPG
2020-11-18T00:22:43.134Z	109	exception_louis_direct	Otter	2020-11-18T00:32:21.421Z	2020-11-18T00:32:22Z	Louis_Data/Test/Otter/M Otto/RF/Otto_right_front_male_straubing (2).JPG
2020-11-18T00:22:43.134Z	109	Inception_louis_direct	Otter	2020-11-18T00:32:22.040Z	2020-11-18T00:32:22.936Z	Louis_Data/Test/Otter/M Otto/RF/Otto_right_front_male_straubing (2).JPG
2020-11-18T00:22:43.134Z	109	nasnet_louis_direct	African lion	2020-11-18T00:32:22.941Z	2020-11-18T00:32:26.935Z	Louis_Data/Test/Otter/M Otto/RF/Otto_right_front_male_straubing (2).JPG
2020-11-18T00:22:43.134Z	110	exception_louis_direct	Otter	2020-11-18T00:32:26.988Z	2020-11-18T00:32:27.510Z	Louis_Data/Test/Otter/M Otto/RF/Otto_right_front_male_straubing (1).JPG
2020-11-18T00:22:43.134Z	110	Inception_louis_direct	Otter	2020-11-18T00:32:27.515Z	2020-11-18T00:32:28.188Z	Louis_Data/Test/Otter/M Otto/RF/Otto_right_front_male_straubing (1).JPG
2020-11-18T00:22:43.134Z	110	nasnet_louis_direct	African lion	2020-11-18T00:32:28.193Z	2020-11-18T00:32:32.195Z	Louis_Data/Test/Otter/M Otto/RF/Otto_right_front_male_straubing (1).JPG
2020-11-18T00:22:43.134Z	111	exception_louis_direct	Otter	2020-11-18T00:32:32.262Z	2020-11-18T00:32:32.782Z	Louis_Data/Test/Otter/F Zewe/LF/Zewe_Left_Front_Female_Hankensbüttel (2).JPG
2020-11-18T00:22:43.134Z	111	Inception_louis_direct	Otter	2020-11-18T00:32:32.787Z	2020-11-18T00:32:33.473Z	Louis_Data/Test/Otter/F Zewe/LF/Zewe_Left_Front_Female_Hankensbüttel (2).JPG
2020-11-18T00:22:43.134Z	111	nasnet_louis_direct	African elephant	2020-11-18T00:32:33.477Z	2020-11-18T00:32:37.384Z	Louis_Data/Test/Otter/F Zewe/LF/Zewe_Left_Front_Female_Hankensbüttel (2).JPG
2020-11-18T00:22:43.134Z	112	exception_louis_direct	Otter	2020-11-18T00:32:37.475Z	2020-11-18T00:32:38.006Z	Louis_Data/Test/Otter/F Zewe/LF/Zewe_Left_Front_Female_Hankensbüttel (1).JPG
2020-11-18T00:22:43.134Z	112	Inception_louis_direct	Otter	2020-11-18T00:32:38.011Z	2020-11-18T00:32:38.658Z	Louis_Data/Test/Otter/F Zewe/LF/Zewe_Left_Front_Female_Hankensbüttel (1).JPG
2020-11-18T00:22:43.134Z	112	nasnet_louis_direct	African elephant	2020-11-18T00:32:38.662Z	2020-11-18T00:32:42.672Z	Louis_Data/Test/Otter/F Zewe/LF/Zewe_Left_Front_Female_Hankensbüttel (1).JPG
2020-11-18T00:22:43.134Z	113	exception_louis_direct	Otter	2020-11-18T00:32:42.725Z	2020-11-18T00:32:43.238Z	Louis_Data/Test/Otter/F Zewe/RF/Zewe_right_front_female_hankensbüttel (2).JPG
2020-11-18T00:22:43.134Z	113	Inception_louis_direct	Otter	2020-11-18T00:32:43.243Z	2020-11-18T00:32:43.896Z	Louis_Data/Test/Otter/F Zewe/RF/Zewe_right_front_female_hankensbüttel (2).JPG
2020-11-18T00:22:43.134Z	113	nasnet_louis_direct	Otter	2020-11-18T00:32:43.901Z	2020-11-18T00:32:47.850Z	Louis_Data/Test/Otter/F Zewe/RF/Zewe_right_front_female_hankensbüttel (2).JPG
2020-11-18T00:22:43.134Z	114	exception_louis_direct	Otter	2020-11-18T00:32:47.884Z	2020-11-18T00:32:48.688Z	Louis_Data/Test/Otter/F Riana/LF/Rhiana_left_front_female_hankensbüttel (1).JPG
2020-11-18T00:22:43.134Z	114	Inception_louis_direct	Otter	2020-11-18T00:32:48.695Z	2020-11-18T00:32:49.383Z	Louis_Data/Test/Otter/F Riana/LF/Rhiana_left_front_female_hankensbüttel (1).JPG
2020-11-18T00:22:43.134Z	114	nasnet_louis_direct	African elephant	2020-11-18T00:32:49.387Z	2020-11-18T00:32:53.335Z	Louis_Data/Test/Otter/F Riana/LF/Rhiana_left_front_female_hankensbüttel (1).JPG
2020-11-18T00:22:43.134Z	115	exception_louis_direct	Cheetah	2020-11-18T00:32:53.387Z	2020-11-18T00:32:53.893Z	Louis_Data/Test/Otter/F Riana/LF/Rhiana_left_front_female_hankensbüttel (3).JPG
2020-11-18T00:22:43.134Z	115	Inception_louis_direct	Otter	2020-11-18T00:32:53.898Z	2020-11-18T00:32:54.556Z	Louis_Data/Test/Otter/F Riana/LF/Rhiana_left_front_female_hankensbüttel (3).JPG
2020-11-18T00:22:43.134Z	115	nasnet_louis_direct	Jaguar	2020-11-18T00:32:54.561Z	2020-11-18T00:32:58.493Z	Louis_Data/Test/Otter/F Riana/LF/Rhiana_left_front_female_hankensbüttel (3).JPG
2020-11-18T00:22:43.134Z	116	exception_louis_direct	Otter	2020-11-18T00:32:58.581Z	2020-11-18T00:32:59.095Z	Louis_Data/Test/Otter/F Riana/RF/Riana_Right_Front_female_Hankensbüttel (4).JPG
2020-11-18T00:22:43.134Z	116	Inception_louis_direct	Otter	2020-11-18T00:32:59.100Z	2020-11-18T00:32:59.773Z	Louis_Data/Test/Otter/F Riana/RF/Riana_Right_Front_female_Hankensbüttel (4).JPG
2020-11-18T00:22:43.134Z	116	nasnet_louis_direct	Otter	2020-11-18T00:32:59.778Z	2020-11-18T00:33:03.733Z	Louis_Data/Test/Otter/F Riana/RF/Riana_Right_Front_female_Hankensbüttel (4).JPG
2020-11-18T00:22:43.134Z	117	exception_louis_direct	Otter	2020-11-18T00:33:03.772Z	2020-11-18T00:33:04.287Z	Louis_Data/Test/Otter/F Riana/RF/Riana_Right_Front_female_Hankensbüttel (1).JPG
2020-11-18T00:22:43.134Z	117	Inception_louis_direct	Otter	2020-11-18T00:33:04.292Z	2020-11-18T00:33:04.939Z	Louis_Data/Test/Otter/F Riana/RF/Riana_Right_Front_female_Hankensbüttel (1).JPG
2020-11-18T00:22:43.134Z	117	nasnet_louis_direct	Jaguar	2020-11-18T00:33:04.943Z	2020-11-18T00:33:08.920Z	Louis_Data/Test/Otter/F Riana/RF/Riana_Right_Front_female_Hankensbüttel (1).JPG
2020-11-18T00:22:43.134Z	118	exception_louis_direct	Otter	2020-11-18T00:33:08.961Z	2020-11-18T00:33:09.493Z	Louis_Data/Test/Otter/M Noel/Multi/Noel_right_front_male_naturopark (1).jpg
2020-11-18T00:22:43.134Z	118	Inception_louis_direct	Otter	2020-11-18T00:33:09.497Z	2020-11-18T00:33:10.150Z	Louis_Data/Test/Otter/M Noel/Multi/Noel_right_front_male_naturopark (1).jpg
2020-11-18T00:22:43.134Z	118	nasnet_louis_direct	Jaguar	2020-11-18T00:33:10.155Z	2020-11-18T00:33:14.095Z	Louis_Data/Test/Otter/M Noel/Multi/Noel_right_front_male_naturopark (1).jpg
2020-11-18T00:22:43.134Z	119	exception_louis_direct	Otter	2020-11-18T00:33:14.111Z	2020-11-18T00:33:14.615Z	Louis_Data/Test/Otter/M Noel/RF/Noel_right_front_male_naturopark (2).jpg
2020-11-18T00:22:43.134Z	119	Inception_louis_direct	Otter	2020-11-18T00:33:14.620Z	2020-11-18T00:33:15.270Z	Louis_Data/Test/Otter/M Noel/RF/Noel_right_front_male_naturopark (2).jpg
2020-11-18T00:22:43.134Z	119	nasnet_louis_direct	Jaguar	2020-11-18T00:33:15.273Z	2020-11-18T00:33:19.413Z	Louis_Data/Test/Otter/M Noel/RF/Noel_right_front_male_naturopark (2).jpg
2020-11-18T00:22:43.134Z	120	exception_louis_direct	Otter	2020-11-18T00:33:19.461Z	2020-11-18T00:33:20.001Z	Louis_Data/Test/Otter/M Japet/LF/Japet_Left_Front_Male_Naturopark (2).jpg
2020-11-18T00:22:43.134Z	120	Inception_louis_direct	Otter	2020-11-18T00:33:20.006Z	2020-11-18T00:33:20.662Z	Louis_Data/Test/Otter/M Japet/LF/Japet_Left_Front_Male_Naturopark (2).jpg
2020-11-18T00:22:43.134Z	120	nasnet_louis_direct	African elephant	2020-11-18T00:33:20.668Z	2020-11-18T00:33:24.604Z	Louis_Data/Test/Otter/M Japet/LF/Japet_Left_Front_Male_Naturopark (2).jpg
2020-11-18T00:22:43.134Z	121	exception_louis_direct	Otter	2020-11-18T00:33:24.667Z	2020-11-18T00:33:25.194Z	Louis_Data/Test/Otter/M Japet/LF/Japet_Left_Front_Male_Naturopark (1).jpg
2020-11-18T00:22:43.134Z	121	Inception_louis_direct	Otter	2020-11-18T00:33:25.199Z	2020-11-18T00:33:25.852Z	Louis_Data/Test/Otter/M Japet/LF/Japet_Left_Front_Male_Naturopark (1).jpg
2020-11-18T00:22:43.134Z	121	nasnet_louis_direct	African elephant	2020-11-18T00:33:25.856Z	2020-11-18T00:33:29.751Z	Louis_Data/Test/Otter/M Japet/LF/Japet_Left_Front_Male_Naturopark (1).jpg
2020-11-18T00:22:43.134Z	122	exception_louis_direct	Otter	2020-11-18T00:33:29.762Z	2020-11-18T00:33:30.288Z	Louis_Data/Test/Otter/M Japet/RF/Japet_right_front_male_Naturopark (4).jpg
2020-11-18T00:22:43.134Z	122	Inception_louis_direct	Otter	2020-11-18T00:33:30.293Z	2020-11-18T00:33:30.951Z	Louis_Data/Test/Otter/M Japet/RF/Japet_right_front_male_Naturopark (4).jpg
2020-11-18T00:22:43.134Z	122	nasnet_louis_direct	Jaguar	2020-11-18T00:33:30.957Z	2020-11-18T00:33:34.899Z	Louis_Data/Test/Otter/M Japet/RF/Japet_right_front_male_Naturopark (4).jpg
2020-11-18T00:22:43.134Z	123	exception_louis_direct	Otter	2020-11-18T00:33:34.908Z	2020-11-18T00:33:35.443Z	Louis_Data/Test/Otter/M Japet/RF/Japet_right_front_male_Naturopark (5).jpg
2020-11-18T00:22:43.134Z	123	Inception_louis_direct	Otter	2020-11-18T00:33:35.448Z	2020-11-18T00:33:36.115Z	Louis_Data/Test/Otter/M Japet/RF/Japet_right_front_male_Naturopark (5).jpg
2020-11-18T00:22:43.134Z	123	nasnet_louis_direct	Jaguar	2020-11-18T00:33:36.121Z	2020-11-18T00:33:40.074Z	Louis_Data/Test/Otter/M Japet/RF/Japet_right_front_male_Naturopark (5).jpg
2020-11-18T00:22:43.134Z	124	exception_louis_direct	Otter	2020-11-18T00:33:40.123Z	2020-11-18T00:33:40.634Z	Louis_Data/Test/Otter/M Lorenzo/LF/Lorenzo_left_Front_male_Nuernberg (3).JPG
2020-11-18T00:22:43.134Z	124	Inception_louis_direct	Otter	2020-11-18T00:33:40.638Z	2020-11-18T00:33:41.307Z	Louis_Data/Test/Otter/M Lorenzo/LF/Lorenzo_left_Front_male_Nuernberg (3).JPG
2020-11-18T00:22:43.134Z	124	nasnet_louis_direct	African lion	2020-11-18T00:33:41.312Z	2020-11-18T00:33:45.188Z	Louis_Data/Test/Otter/M Lorenzo/LF/Lorenzo_left_Front_male_Nuernberg (3).JPG
2020-11-18T00:22:43.134Z	125	exception_louis_direct	Otter	2020-11-18T00:33:45.232Z	2020-11-18T00:33:45.750Z	Louis_Data/Test/Otter/M Lorenzo/LF/Lorenzo_left_Front_male_Nuernberg (2).JPG
2020-11-18T00:22:43.134Z	125	Inception_louis_direct	Otter	2020-11-18T00:33:45.755Z	2020-11-18T00:33:46.433Z	Louis_Data/Test/Otter/M Lorenzo/LF/Lorenzo_left_Front_male_Nuernberg (2).JPG
2020-11-18T00:22:43.134Z	125	nasnet_louis_direct	African elephant	2020-11-18T00:33:46.436Z	2020-11-18T00:33:50.708Z	Louis_Data/Test/Otter/M Lorenzo/LF/Lorenzo_left_Front_male_Nuernberg (2).JPG
2020-11-18T00:22:43.134Z	126	exception_louis_direct	Otter	2020-11-18T00:33:50.763Z	2020-11-18T00:33:51.289Z	Louis_Data/Test/Otter/M Lorenzo/LF/Lorenzo_left_Front_male_Nuernberg (4).JPG
2020-11-18T00:22:43.134Z	126	Inception_louis_direct	Otter	2020-11-18T00:33:51.294Z	2020-11-18T00:33:51.936Z	Louis_Data/Test/Otter/M Lorenzo/LF/Lorenzo_left_Front_male_Nuernberg (4).JPG
2020-11-18T00:22:43.134Z	126	nasnet_louis_direct	Jaguar	2020-11-18T00:33:51.939Z	2020-11-18T00:33:55.914Z	Louis_Data/Test/Otter/M Lorenzo/LF/Lorenzo_left_Front_male_Nuernberg (4).JPG
2020-11-18T00:22:43.134Z	127	exception_louis_direct	Otter	2020-11-18T00:33:55.961Z	2020-11-18T00:33:56.474Z	Louis_Data/Test/Otter/M Lorenzo/RF/Lorenzo_right_front_male_nürnberg (2).JPG
2020-11-18T00:22:43.134Z	127	Inception_louis_direct	Otter	2020-11-18T00:33:56.479Z	2020-11-18T00:33:57.123Z	Louis_Data/Test/Otter/M Lorenzo/RF/Lorenzo_right_front_male_nürnberg (2).JPG
2020-11-18T00:22:43.134Z	127	nasnet_louis_direct	Puma	2020-11-18T00:33:57.128Z	2020-11-18T00:34:01.083Z	Louis_Data/Test/Otter/M Lorenzo/RF/Lorenzo_right_front_male_nürnberg (2).JPG
2020-11-18T00:22:43.134Z	128	exception_louis_direct	Bengal Tiger	2020-11-18T00:34:01.133Z	2020-11-18T00:34:01.657Z	Louis_Data/Test/Otter/M Lorenzo/RF/Lorenzo_right_front_male_nürnberg (3).JPG
2020-11-18T00:22:43.134Z	128	Inception_louis_direct	Bengal Tiger	2020-11-18T00:34:01.662Z	2020-11-18T00:34:02.304Z	Louis_Data/Test/Otter/M Lorenzo/RF/Lorenzo_right_front_male_nürnberg (3).JPG
2020-11-18T00:22:43.134Z	128	nasnet_louis_direct	Jaguar	2020-11-18T00:34:02.307Z	2020-11-18T00:34:06.205Z	Louis_Data/Test/Otter/M Lorenzo/RF/Lorenzo_right_front_male_nürnberg (3).JPG
2020-11-18T00:22:43.134Z	129	exception_louis_direct	Otter	2020-11-18T00:34:06.247Z	2020-11-18T00:34:06.767Z	Louis_Data/Test/Otter/F Karla/LF/Karla_Left_Front_Female_Straubing (1).JPG
2020-11-18T00:22:43.134Z	129	Inception_louis_direct	Otter	2020-11-18T00:34:06.771Z	2020-11-18T00:34:07.401Z	Louis_Data/Test/Otter/F Karla/LF/Karla_Left_Front_Female_Straubing (1).JPG
2020-11-18T00:22:43.134Z	129	nasnet_louis_direct	African lion	2020-11-18T00:34:07.405Z	2020-11-18T00:34:11.343Z	Louis_Data/Test/Otter/F Karla/LF/Karla_Left_Front_Female_Straubing (1).JPG
2020-11-18T00:22:43.134Z	130	exception_louis_direct	Otter	2020-11-18T00:34:11.436Z	2020-11-18T00:34:11.956Z	Louis_Data/Test/Otter/F Karla/LF/Karla_Left_Front_Female_Straubing (2).JPG
2020-11-18T00:22:43.134Z	130	Inception_louis_direct	Otter	2020-11-18T00:34:11.960Z	2020-11-18T00:34:12.612Z	Louis_Data/Test/Otter/F Karla/LF/Karla_Left_Front_Female_Straubing (2).JPG
2020-11-18T00:22:43.134Z	130	nasnet_louis_direct	African lion	2020-11-18T00:34:12.616Z	2020-11-18T00:34:16.920Z	Louis_Data/Test/Otter/F Karla/LF/Karla_Left_Front_Female_Straubing (2).JPG
2020-11-18T00:22:43.134Z	131	exception_louis_direct	Otter	2020-11-18T00:34:16.971Z	2020-11-18T00:34:17.507Z	Louis_Data/Test/Otter/F Karla/RF/Karla_right_front_female_Straubing (1).JPG
2020-11-18T00:22:43.134Z	131	Inception_louis_direct	Otter	2020-11-18T00:34:17.511Z	2020-11-18T00:34:18.163Z	Louis_Data/Test/Otter/F Karla/RF/Karla_right_front_female_Straubing (1).JPG
2020-11-18T00:22:43.134Z	131	nasnet_louis_direct	Jaguar	2020-11-18T00:34:18.168Z	2020-11-18T00:34:22.056Z	Louis_Data/Test/Otter/F Karla/RF/Karla_right_front_female_Straubing (1).JPG
2020-11-18T00:22:43.134Z	132	exception_louis_direct	Otter	2020-11-18T00:34:22.085Z	2020-11-18T00:34:22.604Z	Louis_Data/Test/Otter/F Karla/RF/Karla_right_front_female_Straubing (2).JPG
2020-11-18T00:22:43.134Z	132	Inception_louis_direct	Otter	2020-11-18T00:34:22.608Z	2020-11-18T00:34:23.256Z	Louis_Data/Test/Otter/F Karla/RF/Karla_right_front_female_Straubing (2).JPG
2020-11-18T00:22:43.134Z	132	nasnet_louis_direct	African lion	2020-11-18T00:34:23.260Z	2020-11-18T00:34:27.204Z	Louis_Data/Test/Otter/F Karla/RF/Karla_right_front_female_Straubing (2).JPG
2020-11-18T00:22:43.134Z	133	exception_louis_direct	Otter	2020-11-18T00:34:27.254Z	2020-11-18T00:34:27.764Z	Louis_Data/Test/Otter/F Paulinchen/LF/paulinchen_left_front_female_hankensbüttel (7).JPG
2020-11-18T00:22:43.134Z	133	Inception_louis_direct	Otter	2020-11-18T00:34:27.768Z	2020-11-18T00:34:28.402Z	Louis_Data/Test/Otter/F Paulinchen/LF/paulinchen_left_front_female_hankensbüttel (7).JPG
2020-11-18T00:22:43.134Z	133	nasnet_louis_direct	Jaguar	2020-11-18T00:34:28.406Z	2020-11-18T00:34:32.311Z	Louis_Data/Test/Otter/F Paulinchen/LF/paulinchen_left_front_female_hankensbüttel (7).JPG
2020-11-18T00:22:43.134Z	134	exception_louis_direct	Otter	2020-11-18T00:34:32.336Z	2020-11-18T00:34:32.839Z	Louis_Data/Test/Otter/F Paulinchen/LF/paulinchen_left_front_female_hankensbüttel (6).JPG
2020-11-18T00:22:43.134Z	134	Inception_louis_direct	Otter	2020-11-18T00:34:32.842Z	2020-11-18T00:34:33.465Z	Louis_Data/Test/Otter/F Paulinchen/LF/paulinchen_left_front_female_hankensbüttel (6).JPG
2020-11-18T00:22:43.134Z	134	nasnet_louis_direct	Jaguar	2020-11-18T00:34:33.469Z	2020-11-18T00:34:37.326Z	Louis_Data/Test/Otter/F Paulinchen/LF/paulinchen_left_front_female_hankensbüttel (6).JPG
